Date,AA,AAU,ABAT,ACNT,AEM,AG,AGI,ALB,ALTM,ALTO,AMLI,AMR,APD,AREC,ARMN,ASH,ASIX,ASM,ASTL,ATLX,AU,AUMN,AUST,AVD,AVNT,AVTR,AXTA,BAK,BCC,BCPC,BHIL,BHP,BIOX,BTG,BVN,BYU,CBT,CC,CDE,CE,CENX,CF,CGA,CGAU,CLF,CLW,CMC,CMCL,CMP,CMT,CNEY,CPAC,CRH,CRKN,CSTM,CTGO,CTVA,CX,DC,DD,DNMR,DOW,DRD,ECL,ECVT,EGO,ELBM,EMN,EMX,EQX,ERO,ESI,EVA,EXK,EXP,FCX,FEAM,FF,FMC,FNV,FRD,FSI,FSM,FUL,FURY,GATO,GAU,GEVO,GFI,GGB,GLDG,GLT,GOLD,GORO,GPRE,GRFX,GROY,GSM,GURE,HBM,HCC,HDSN,HGAS,HL,HLP,HMY,HUDI,HUN,HWKN,HYMC,IAG,IAUX,ICL,IDR,IFF,INHD,IONR,IOSP,IPI,IPX,ITP,ITRG,JCTCF,JHX,KALU,KGC,KNF,KOP,KRO,KWR,LAAC,LAC,LGO,LIN,LITM,LOMA,LOOP,LVRO,LWLG,LXU,LYB,LZM,MAG,MATV,MEOH,MERC,METC,METCB,MLM,MOS,MP,MSB,MT,MTA,MTRN,MTUS,MTX,MUX,NAK,NB,NEM,NEU,NEWP,NEXA,NFGC,NG,NGD,NGVT,NMG,NTIC,NTR,NUE,NWGL,ODC,ODV,OEC,OLN,OR,ORGN,ORLA,PAAS,PKX,PLG,PLL,PPG,PPTA,PRM,PZG,RETO,REX,RGLD,RIO,RKDA,RPM,RS,RYAM,SA,SAND,SBSW,SCCO,SCL,SEED,SGML,SHW,SID,SILV,SIM,SKE,SLI,SLVM,SMG,SMID,SNES,SQM,SSL,SSRM,STLD,STR,SUM,SUZ,SVFD,SVM,SXC,SXT,TECK,TFPM,TGB,TGLS,THM,TMC,TMQ,TROX,TRX,TSE,TX,UAMY,UAN,UFPI,USAP,USAS,USAU,USGO,USLM,VALE,VGZ,VHI,VMC,VOXR,VZLA,WDFC,WFG,WLK,WLKP,WPM,WRN,WS,WWR,X,XPL,YTEN,ZEUS,ZKIN
2005-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-10,0.9832203397993569,,,1.0222444234454684,0.9663172172066646,,0.9766666654655117,0.9505909574567933,,,,,0.9937986420456323,,,0.9675124625276715,,,,,0.9788812129849891,,,0.9297518124212784,0.976769567927143,,,0.8784834824410241,,1.0152359467904475,,0.9749574103320305,,,0.985991866699705,,0.9446042427777656,,0.9682539474296358,,0.9358146396143345,,,,1.0340598080599785,,1.0442998414306086,0.9090910194678196,0.9312079802273017,0.9782608619707879,,,0.9883017217234144,,,,,0.9754346593767884,,0.9846346403330279,,,1.0413796965115627,0.9835256272110139,,0.9683099621584161,,0.9139615142337314,,,,,,,0.9730174056811166,0.9521633216417185,,,0.9435319903204499,,1.0275227650964112,1.106666797082984,,0.9542251122693863,,,,,1.0487200715657785,0.9328357077878163,,0.9439500721496485,0.9486422875002757,,,,,,,,,0.9901960875977925,,0.9911348972219868,,1.0670393136463405,,,1.015240669150502,,1.0189572860354974,,,0.8771929803595078,0.9957245521716972,,,0.9611648681899035,,,,,0.9345799604575193,0.9684251623157033,,1.002958312135857,,,1.018872332781937,0.9676196143131475,,,,0.9715782630503449,,,,,,0.9312100937073605,,,,0.9840116403803584,0.9706044257948633,1.0194272367021977,,,0.961831997901484,0.9462959585009697,,1.012897955086838,0.9099025735435226,,0.9152355699800137,,0.9700816947645696,0.9499998871409152,0.954347816847673,,0.9834744197992615,1.0010266784286053,,,,1.0013698290114252,0.9142857506161645,,,0.9788734737632278,,0.989494258228874,,1.006604660815068,,,0.968431267401946,,,,0.9750166629015076,0.9695643150378316,,,0.9793305851119201,,,,,0.9549670205493468,0.9325263412250133,0.9635192064753442,,0.9704663623347829,0.9755455878340041,,0.911680927743072,,,0.9372295564109645,0.9646570603935368,1.0252365683850655,,0.9777879403520993,0.9674033908682639,,0.8346154156102763,1.0555555555555556,,,0.961591901189961,1.0537635925985807,,0.9590165034653676,0.9178524543821872,1.004385962601291,0.99419929311786,,,,,,,0.961115957744089,0.877373391134859,,0.8571429179639252,,,,,,,,,0.959183652368202,,0.9387379324165069,0.9946236610826088,0.9777777993629986,0.9272998251826238,,0.9830204531793267,0.9457142301341729,0.949720717269657,0.9968247027151536,0.9969942935151074,,,1.0474264441069325,,0.9361319592541392,,,,,1.0416666666666667,0.993913792179581,,,1.0059477769842675,
2005-01-17,0.9812929487545821,,,0.9792284989745776,0.9829588732232876,,1.0511945024165659,0.9419409469340843,,,,,1.0,,,1.0333993678658107,,,,,0.9740525505599523,,,0.9549630966136284,0.9739527321192873,,,1.056683188926681,,0.9985571080251479,,1.040487590018509,,,0.9871675915644746,,0.9778696109883235,,0.9808743995238924,,1.0344967695829903,,,,1.0270009600957906,,1.07297146144705,0.9000001335560455,0.9963964817027388,1.0370369907453947,,,1.0126005125081399,,,,,1.0478212365092432,,1.0223811308085653,,,0.8940395525951675,0.9891273962492283,,0.985454545981432,,0.9814778580688254,,,,,,,1.0187306771899634,1.0406208758864397,,,1.007146046845469,,1.0187499933433237,1.040963801406339,,0.9881922996854512,,,,,0.9590549848373261,1.0369232015889562,,0.9701276313744736,0.9910509368762345,,,,,,,,,0.9603960769992873,,0.9695885798781254,,0.9392670069046166,,,0.979983332352276,,0.9488373064054095,,,1.060000010899135,0.9895037033242641,,,0.9914141144094176,,,,,1.014285185872436,1.0405567070676127,,0.9823007946527881,,,1.0492324621128828,1.0001907794474567,,,,0.98736251144402,,,,,,0.9138167845910183,,,,0.993256047352944,1.0182857516667856,0.9709616986956148,,,1.0238093735936034,1.0123943507607773,,1.0546815272853658,1.048171245176759,,1.014527592154499,,0.971962036112146,1.0,0.9111617589187289,,1.0050411692649408,0.9743588377411481,,,,0.9972640244756406,0.9687499813735493,,,0.8345322283640665,,1.0476766105301092,,0.9896116589663189,,,1.001437491646305,,,,0.9898854572207578,1.0656363053752145,,,1.0039478263917037,,,,,1.0020804913657921,0.980343762571143,1.041158279635045,,0.9890725144589908,0.9938006627186107,,1.0,,,1.023094806685847,1.0,1.0538461538461539,,1.0146035748591897,1.1227870227835175,,1.0215053459568282,1.0,,,1.0022986825252784,1.020407973204126,,1.0,1.0500002650332818,0.9790392423588258,1.0277853465720628,,,,,,,0.9964815419600191,1.0796039620855964,,0.9930554796700155,,,,,,,,,1.5957446848984593,,0.9852796894964564,1.0033783912223302,0.9431817843155441,0.9519999240439027,,1.0145457437686771,1.0962989624065493,1.0294117358316608,0.9878980975084465,1.0269495141618763,,,0.9876583591368329,,1.069186111386947,,,,,1.0,1.0298018883885787,,,0.9917219223233813,
2005-01-24,0.9635450933160126,,,1.0050505488362267,1.0370371294104737,,1.0,0.9982391378498783,,,,,0.9705319361063866,,,0.9841873994987487,,,,,0.9898233360929638,,,1.023580572565914,0.9616279051130157,,,0.9370859338178097,,0.9624277750142303,,1.0460254274201266,,,1.0264626086827044,,0.9867047845608024,,1.0724233527468476,,0.9725382949440445,,,,1.1560694052552294,,0.9811437618967208,1.111110946227129,0.9945749696358105,1.0714285714285714,,,1.0135746005324795,,,,,0.966513717211554,,0.9666599311444483,,,1.0222223003466822,0.992572884580194,,1.0110701470523045,,1.0307395845001712,,,,,,,0.9788680949265897,1.0202132691750572,,,0.9627493561576184,,0.9684493375891754,1.1203702758019938,,0.98431622371548,,,,,0.9720853261277802,0.9181010268313244,,0.9545455794543374,1.0306994491422765,,,,,,,,,1.0515463410737438,,1.0498154438040288,,0.9754738723392498,,,1.0,,1.0179738491318993,,,0.8301886501447091,0.9865000270169422,,,1.0035663652150342,,,,,1.022535497596992,1.0336262540434984,,1.0360363868009999,,,0.9872237934588582,0.9750002601917761,,,,0.9734533553358655,,,,,,0.9580837695441111,,,,0.966048919879885,0.9612792743805595,0.9158875850379192,,,0.9854647039902598,0.991623438720393,,1.100852942741735,0.9929077923687901,,0.9964199192207356,,0.9895833967219311,1.0,1.024999976158142,,1.0078818321957959,0.9915792766750359,,,,1.0864197692369781,0.9677419156363309,,,1.0155171234337785,,0.9793496201718115,,1.0193372038765194,,,1.0052659477567378,,,,1.0435963341121612,0.9886186075741287,,,1.00650327657899,,,,,1.0096884722465453,1.0144111237650095,1.0802599400482222,,0.9885683414992318,1.0336312503887553,,1.0312499697320168,,,1.0047405549965012,0.9314648308553919,1.0291970802919708,,0.9691569938663267,1.00762937887582,,0.8721804742399332,1.0,,,0.981651361829002,1.0,,1.0280339279468942,0.9757137314013268,1.0999108725647357,0.975128480359639,,,,,,,0.9730806279039669,0.9996603367665606,,1.0839160903286333,,,,,,,,,0.8666666348775228,,0.9449700168871236,1.0457912009450174,0.7710843171610533,0.9764706953986053,,1.0107527297487808,1.0506374897758775,1.0199999809265137,0.999355615793512,0.9996337615961278,,,1.0416523355983736,,0.9661475327007704,,,,,1.1733333333333333,0.9984140668482616,,,0.9340227572766706,
2005-01-31,1.0242974792731216,,,0.9949748310250914,0.9680849863293784,,0.9805193534576897,1.0323435200326236,,,,,1.0521526275176327,,,1.083686554301817,,,,,0.9909283514789182,,,1.090330425617882,1.0459490538434268,,,1.0553592324240475,,1.063063109519645,,1.0207995962542156,,,0.9620081186965238,,1.0034402565971545,,0.9168830970665077,1.0081245376651098,1.005244015972794,,,,1.0561288180202562,,1.0707674971887349,0.8000001187164848,0.9986367145700996,1.0133333654729608,,,0.9910711571461841,,,,,1.04721979922907,,1.0326200454764847,,,0.9492753721094508,1.007183567829903,,0.9854013882041908,,1.022084055213603,,,,,,,0.9728015311643243,0.9855420063042328,,,1.0868261540867132,,1.0664471837146487,0.9070248290158445,,1.0117606972733397,,,,,0.9560811967046025,1.0892047506485605,,1.04301118799845,0.9575123820420564,,,,,,,,,0.8921569051397904,,0.9718806342075351,,0.9291427197078693,,,1.0008514584387118,,1.06260022718943,,,1.0909090838719426,1.031769029727557,,,1.039085826308788,,,,,1.0179066140070319,0.9844732452022747,,0.9536228842731019,,,1.105881979967306,1.0301392762799388,,,,1.050645212660818,,,,,,0.9984374940977434,,,,1.0715661822254652,0.9410393124430639,0.9795918108766808,,,1.0623406312114922,1.0721246978283177,,1.150442515501782,1.0394287090912093,,1.0329338886139765,,1.0118224437520278,0.9736842122162027,0.8365854015951715,,0.9855446277536831,1.0573247076332952,,,,0.9684343437384177,1.0333333545260959,,,1.001697931064705,,1.0964461812856494,,0.9972898510018162,,,1.0604761907758251,,,,0.981070716018799,1.0158012454524858,,,1.0335085566038476,,,,,0.9979437500128687,1.0,0.9948513476843736,,0.9708147617302353,1.006822141800373,,0.9242424231477567,,,1.0579644494264377,1.0754283548990178,1.103546142578125,,1.0183874380847915,1.0222112624730932,,1.2413792343879742,1.0,,,0.9924061153828707,0.9600000319768978,,0.9993347880054964,0.9951198464099065,0.9594484401313165,1.0479623796421387,,,,,,,1.0317459898453931,1.0241332207268754,,0.9161290327542531,,,,,,,,,1.07692309808449,,1.0310935339572584,1.0302640228660769,0.8906250397752359,0.9500857903776009,,1.1081557407778624,0.9918030131742589,1.0476190698803534,0.9890322335852646,1.03690042866221,,,1.0803066498710354,,0.9736433036541615,,,,,0.9886363636363636,1.0283903641288952,,,1.0004251439398928,
2005-02-07,1.0088468135064037,,,1.0050505488362267,0.967817971539158,,1.0132451510497762,1.026487891251753,,,,,1.0168051283512705,,,1.004399196989671,,,,,0.9655172628752079,,,1.0480957427051527,0.997688324796567,,,1.1441966269705588,,1.0127115693759043,,1.0286048778865402,,,0.9525155398233202,,1.0065712400116307,,0.9575070812345744,0.9764416304440576,1.003210269801811,,,,1.0294748885699396,,1.0557088390061287,1.24999981450552,1.0364129097621604,1.171052562720243,,,1.0322822209578444,,,,,1.0282817801683588,,1.0380283548117075,,,0.9312976684395385,0.9786032862015142,,0.9740740371798178,,1.0036932369082312,,,,,,,1.0230692493141575,0.9975550675413215,,,1.0122910574219501,,1.2205129109861816,0.9794989181452801,,1.0067490051940988,,,,,0.9628976878261118,1.0255194800171819,,1.0279822514101415,0.9835306977633999,,,,,,,,,0.9890109343080199,,0.9276673688556656,,0.9495694235554093,,,1.005101555451065,,0.9803625654667241,,,0.937500057653304,0.9983417852445952,,,0.9750854104976066,,,,,0.9837617639691629,0.9894853874268357,,0.951368026255189,,,0.9927663205410452,1.0131005347226216,,,,1.0363848808369143,,,,,,0.9843505855325059,,,,1.0169943767244203,1.0409430389374188,0.9531248712942706,,,1.036652737278601,0.9775759736175629,,1.0577805019567412,1.0294116388314587,,1.0191308516816449,,0.9731109400404645,1.0,1.1020407865366213,,0.9747536403213697,0.9809237927248453,,,,1.014341607877474,1.0,,,1.0338982575925548,,1.014601280573116,,1.0326089291605176,,,1.102828953681122,,,,0.9680634982379225,1.0351110937204495,,,1.0293688626602058,,,,,1.0398353261099704,0.9573810365551864,0.987101919867121,,1.0527511619168741,1.0229357426566679,,0.9508197182642784,,,1.0078568990390677,1.0154907931675428,1.043701719320274,,1.040972074010972,1.089382694977433,,1.1138889482339351,0.8694736681486431,,,0.997204447124845,1.1145836022362732,,1.1148087964125584,1.049533987647766,0.9763314060136301,1.03015838339873,,,,,,,1.008864279302997,1.0779952652438456,,0.8380282346371332,,,,,,,,,1.0142857009050794,,1.05724511401361,1.0768749713897705,0.9649122452337199,1.1105073201216629,,1.1272002607051537,0.9910744971010531,0.9465240515578264,1.024135328302309,1.0178826702863446,,,1.020357518204073,,1.0601914862281827,,,,,1.0114942528735633,1.0328181503443115,,,0.9753301920726114,
2005-02-14,1.0091155592050116,,,0.9949748310250914,1.0851582776833784,,0.9640522587188834,0.9988900972348811,,,,,1.0100164539905507,,,1.0314675854542876,,,,,1.121681700501673,,,0.9880634118294372,1.0451910365154848,,,0.9685913055766364,,1.037657072421568,,1.0190481610327848,,,1.074530655204488,,0.9931878407160549,,1.1863905141794444,0.9904763949599565,1.035999984741211,,,,0.9998514620349405,,1.0216322511438432,0.9000001335560455,1.111989560409003,0.9410113460787273,,,1.0429090225314095,,,,,1.0137518505967675,,1.013762546033122,,,1.2540983401569534,0.9963553915010739,,1.1558935799025671,,1.0191351229522416,,,,,,,0.9881126504963502,1.0394879556648933,,,1.0027220503817549,,0.8830535613025744,1.0465116192819652,,0.9612913317296955,,,,,1.0825687560465502,1.0009907642565161,,0.9742120020074871,1.0781402019028896,,,,,,,,,1.0888889389273575,,1.1520467970001729,,1.0725388076706326,,,1.0219973274056275,,1.1540831026016891,,,1.0666666010700225,0.9907474834399655,,,0.9328660747673783,,,,,1.0,0.9977231498884566,,1.0830668919159407,,,1.0128591181592492,0.9956892445084684,,,,1.0017889884834446,,,,,,0.9936405771563784,,,,0.9845500679723265,0.9880808341470724,0.9967213639308893,,,1.0187503323016853,0.9795413465961058,,0.898864374539008,1.0403204564698514,,1.0341295282374228,,1.020559598491826,1.0810812076362064,1.1269841960648446,,1.040947530665229,0.9631522203064301,,,,1.1670950744009978,0.9462365602424261,,,1.022950937194013,,1.0096527559185566,,0.9872944180704708,,,0.9831691256190935,,,,1.1037802460127348,1.0154574868708746,,,1.0079100414201934,,,,,0.9616907359177779,1.0896777650572265,1.0333120669256846,,1.0167028150923934,0.9770699509441333,,1.0827586212566433,,,1.0526767840132591,0.9364407726987279,0.9113300835118067,,1.0122304315966288,0.9913869338048056,,0.9588527980716673,0.9951573664253247,,,1.0240521128934195,0.9345791826468098,,1.071343617083189,0.9953271115844072,1.1965368156733036,1.0105290703583094,,,,,,,1.012719138017789,1.08743850876756,,1.0252100587791928,,,,,,,,,0.9859155059641165,,0.9734107981210984,1.0359837989382168,1.1272727522311463,0.9885809625444265,,1.0716822181609091,1.000333478469875,1.0847457501551068,0.9936304172988898,0.9911286498527583,,,0.9936523105351611,,1.0540703272506096,,,,,0.8409090909090909,0.9955269181868147,,,0.9873522559329823,
2005-02-21,1.0404810216871914,,,1.0161615595196614,1.042600456243378,,1.098305058348648,0.9733332228764395,,,,,1.0064463598916005,,,1.0073191625696098,,,,,1.0135130744641156,,,0.9798657748501557,1.0011080594130335,,,1.021551082252147,,0.9221774685221907,,1.0680370935750987,,,1.0096464117971318,,0.9979991260669538,,1.0174563787924134,1.0730769387672336,1.0872586973810188,,,,1.0096449471805802,,1.0628810403655844,1.111110946227129,1.0055291124162358,1.0119402542608866,,,1.0031382654794163,,,,,0.9941131705774686,,1.025621136628588,,,0.9346406271447426,0.9695220971813614,,1.0328946713062552,,1.0223868855438396,,,,,,,1.0021080539327383,1.040869750896074,,,1.0085586793251418,,0.9127671658628792,1.037777847868668,,1.004279943746263,,,,,0.9889829148288817,1.0708800482474428,,1.0139703223380807,1.0366694098916518,,,,,,,,,0.9285714372601521,,0.9746191114574353,,1.0024155293511348,,1.0775508759126076,0.9942050867847206,,0.9813086215729512,,,1.1041667124936518,0.9959291900937599,,,1.0254066372873065,,,,,1.0027508316198848,0.9825027683754712,,0.9129794092197915,,,0.9644522130913377,0.9735935651483455,,,,1.0089286596878306,,,,,,0.9760001055297908,,,,0.9841462261963784,0.9867311164193483,1.0877196339100426,,,1.0075372729853806,1.0259491798351836,,1.04632947393546,1.0241270239915043,,1.0412545896475156,,0.9943591516881122,1.0,0.9671360714082635,,1.0063981352415787,0.9994687946866928,,,,1.0187224755200834,1.0795454311469375,,,1.0176281834884464,,1.047279858407843,,0.9865956114222217,,,1.0167016180571977,,,,1.0392278729016289,1.0465114300262932,,,1.007991955504727,,,,,1.0096154743624521,1.034338975350134,1.040980396466809,,1.0174880494565246,1.1473266812335305,,1.0222929716255325,,,1.087661479608397,1.0375559820630473,0.963513554753484,,0.9901145198935738,1.0983084008006925,,1.0442132716703265,1.0,,,1.0125361750155408,1.0199999507022826,,0.9960989011027228,1.1159624798296648,1.0159189060343892,1.080305092793089,,,,,,,0.964919945336823,0.989524229040835,,1.0983606573395497,,,,,,,,,1.0,,0.9932951826508374,0.9865546349585902,0.9032257713049271,0.7706271110747567,,1.1589404839344024,1.0666892633085887,1.0234375402602998,0.9826928009932718,1.0026327215989213,,,1.005475721741463,,0.9119405738438567,,,,,0.972972972972973,1.079353001010407,,,1.1285342285388134,
2005-02-28,1.0327974138553957,,,0.9970181449630521,1.0372764839008197,,0.9753085070719253,1.0844755016281848,,,,,1.0284121477916592,,,1.0236753372393008,,,,,1.0086935516572724,,,1.06657548312545,1.007752609390101,,,0.9970425865744617,,0.9553998562542677,,1.0766538251006939,,,1.0536852510413084,,1.0011893183337623,,0.9828431182345805,0.9976100189270817,1.1544743784691767,,,,1.1824871694705603,,1.0504079588101407,1.2000001780747274,0.9928984388289448,0.8879055885689874,,,0.9871394123425917,,,,,1.0290937349300304,,1.0281506309386619,,,0.7342656662957769,0.9968560028192051,,0.9840764638350515,,1.0196011563528207,,,,,,,1.0337871585785725,1.0526054377925713,,,1.0217343982143416,,0.7749784558711931,0.8886509453163097,,1.0321583903,,,,,1.0395583789187275,1.0888032912908607,,1.0746916792614911,1.0362049766898507,,,,,,,,,0.9780219341156475,,0.9791664637160631,,1.0289157245918938,,1.081818683335496,1.0033302208092922,,0.978231243351507,,,0.9056603397702493,0.9927865220901019,,,1.0236591742565604,,,,,0.9972567146960718,0.9214090665084324,,1.0726978480865275,,,1.0331282392959718,0.9911063774329383,,,,0.9918135279781515,,,,,,1.0,,,,1.034954495765789,1.1026896206552115,0.9737900047374128,,,1.0070057255795357,1.0154225220737783,,1.1408857049534173,1.0476189815505323,,1.076069297078511,,1.015397238658986,0.9499998871409152,0.9733010534629374,,1.0595709438322614,1.0106326169069941,,,,1.0151351722511086,1.0589474125912315,,,0.9448821165836971,,1.0346887944143746,,0.989130369146767,,,1.02464080755297,,,,1.0125819459613958,1.095959525380612,,,1.0065750976027317,,,,,0.9598638386655567,1.008014315415497,1.0759307357129109,,0.9755208468184825,1.0386371048754492,,0.9345794281459888,,,1.1874288242285862,1.0424578546621042,1.0028050061666478,,0.9875332528401906,1.073272345373042,,0.9028642615647746,1.0,,,0.9971533974810459,0.9313726495493158,,1.043356662009683,1.0681530031853363,0.971510056628924,1.0477536441791628,,,,,,,0.9802513204548409,1.0792561825646902,,1.067164113378707,,,,,,,,,1.0,,0.9787501889085192,1.0221464722391427,1.0535714501122235,1.023554486491203,,0.8857142011722702,1.0940916148524664,0.9872773660389423,1.0130463982354592,1.0180898360175608,,,0.9912252021876474,,1.0837494160091512,,,,,1.2361111111111112,1.0864110397894555,,,0.9956945209271365,
2005-03-07,0.9760277031509024,,,1.0149550185421257,1.0256590350876307,,0.9968356498143075,1.0147364402860009,,,,,1.031299664465761,,,1.005514186596612,,,,,1.0291908563134977,,,1.0601077590376475,1.0109884501082544,,,0.9551117144358555,,1.0183071037346658,,0.9815165584495319,,,0.9745251020999111,,1.0215520867114962,,1.0349127575848267,1.0233531720250013,0.9818517909658436,,,,1.029744728579485,,1.0428157753664793,1.0,0.9963999567473831,1.0299003434001637,,,0.9933099588929433,,,,,1.0587940419126205,,1.0054397826231116,,,0.8285713985914531,1.0372121362869329,,1.0291261822934945,,1.024419432094669,,,,,,,1.017359419166977,1.025824738399814,,,1.0449758754692688,,1.0459640458193218,0.9975902402970745,,1.0078826067945408,,,,,0.98592727528697,1.0319148019465634,,0.9919029961359185,1.0084334556874837,,,,,,,,,1.0112359445213353,,0.9858159440886306,,0.9566744144114362,,0.9821427757468572,0.9958508142727879,,0.9805285129500353,,,0.9062500510009998,1.0167113341413818,,,1.0066771180514422,,,,,0.9862446612861476,1.016806873013634,,1.0346385458149354,,,0.9904442659980885,1.0094218670115382,,,,1.0693410039322315,,,,,,1.2540981982286845,,,,1.0196770918017333,1.020510460503182,0.990683514502252,,,1.0027744546414996,1.0358446502578837,,1.0206652498217286,0.9971293376543227,,0.9916543279434679,,1.0223639892536167,0.9473684886481085,1.3640896453806255,,0.9908688097021977,1.004208247525492,,,,0.9637912523794884,1.0536779263746394,,,1.0249997133559845,,0.9924604157495509,,1.0247248886683604,,,0.9935868909895289,,,,1.002959313875808,1.0106914880997506,,,1.0212648189619278,,,,,0.9851170018585499,1.0017033278631449,1.0009182945809847,,1.0074746522795182,1.004376058449564,,0.9766666889190674,,,0.9982512568272687,1.0118141869243744,0.965034965034965,,1.0399547513215053,1.0093093573725458,,0.9420689726146503,1.0,,,1.0172685196646378,1.0736840946359039,,0.9946379552325479,0.9590390654481994,0.9992668479106119,0.9647505973819896,,,,,,,1.049908654051114,1.0034460395712448,,0.9580419965172546,,,,,,,,,0.9571428972847614,,1.0191570370707113,0.9833333757188585,1.1186440906270785,1.0041841402413636,,1.0090322683921762,1.0099999750731585,1.0335051831460191,1.3058591709307923,1.0174559190162042,,,1.0027472749194337,,1.0597537425044106,,,,,0.9101123595505618,0.9461191352804663,,,0.9748425579680903,
